id,value,name,isParent
901,340123,肥西县,False
921,340300,蚌埠市本级,False
923,340302,龙子湖区,False
925,340303,蚌山区,False
927,340304,禹会区,False
929,340311,淮上区,False
931,340321,怀远县,False
933,340322,五河县,False
935,340323,固镇县,False
1426,360600,鹰潭市本级,False
1428,360602,月湖区,False
1430,360622,余江县,False
1432,360681,贵溪市,False
1465,360734,寻乌县,False
1467,360735,石城县,False
1469,360781,瑞金市,False
1471,360782,南康市,False
3383,460200,三亚市本级,False
1474,360800,吉安市本级,False
1476,360802,吉州区,False
1478,360803,青原区,False
1480,360821,吉安县,False
1482,360822,吉水县,False
1484,360823,峡江县,False
1486,360824,新干县,False
1488,360825,永丰县,False
1490,360826,泰和县,False
1492,360827,遂川县,False
1494,360828,万安县,False
1496,360829,安福县,False
1498,360830,永新县,False
1500,360881,井冈山市,False
1419,360500,新余市本级,False
1421,360502,渝水区,False
1423,360521,分宜县,False
1392,360400,九江市本级,False
1394,360402,庐山区,False
1396,360403,浔阳区,False
1398,360421,九江县,False
1400,360423,武宁县,False
1402,360424,修水县,False
1404,360425,永修县,False
1406,360426,德安县,False
1408,360427,星子县,False
1410,360428,都昌县,False
1412,360429,湖口县,False
1379,360300,萍乡市本级,False
1381,360302,安源区,False
1383,360313,湘东区,False
1385,360321,莲花县,False
1387,360322,上栗县,False
1389,360323,芦溪县,False
1368,360200,景德镇市本级,False
1370,360202,昌江区,False
1372,360203,珠山区,False
1374,360222,浮梁县,False
1376,360281,乐平市,False
1347,360100,南昌市本级,False
1349,360102,东湖区,False
1351,360103,西湖区,False
1353,360104,青云谱区,False
1355,360105,湾里区,False
1357,360111,青山湖区,False
1359,360121,南昌县,False
1361,360122,新建县,False
1363,360123,安义县,False
1365,360124,进贤县,False
1414,360430,彭泽县,False
1416,360481,瑞昌市,False
7982,360482,共青城市,False
1783,371100,日照市本级,False
1785,371102,东港区,False
1787,371103,岚山区,False
1789,371121,五莲县,False
1791,371122,莒县,False
1772,371000,威海市本级,False
1774,371002,环翠区,False
1776,371081,文登市,False
1778,371082,荣成市,False
1780,371083,乳山市,False
1794,371200,莱芜市本级,False
1796,371202,莱城区,False
1798,371203,钢城区,False
1676,370600,烟台市本级,False
1678,370602,芝罘区,False
1680,370611,福山区,False
1682,370612,牟平区,False
1684,370613,莱山区,False
1686,370634,长岛县,False
1688,370681,龙口市,False
1690,370682,莱阳市,False
1692,370683,莱州市,False
1694,370684,蓬莱市,False
1696,370685,招远市,False
1698,370686,栖霞市,False
1700,370687,海阳市,False
1757,370900,泰安市本级,False
1759,370902,泰山区,False
1761,370911,岱岳区,False
1763,370921,宁阳县,False
1765,370923,东平县,False
1767,370982,新泰市,False
1769,370983,肥城市,False
1703,370700,潍坊市本级,False
1705,370702,潍城区,False
1707,370703,寒亭区,False
1709,370704,坊子区,False
1711,370705,奎文区,False
1713,370724,临朐县,False
1715,370725,昌乐县,False
1717,370781,青州市,False
1719,370782,诸城市,False
1721,370783,寿光市,False
1663,370500,东营市本级,False
1665,370502,东营区,False
1667,370503,河口区,False
1669,370521,垦利县,False
1671,370522,利津县,False
1673,370523,广饶县,False
1723,370784,安丘市,False
1725,370785,高密市,False
1727,370786,昌邑市,False
1730,370800,济宁市本级,False
1732,370802,市中区,False
1734,370811,任城区,False
1736,370826,微山县,False
1738,370827,鱼台县,False
1740,370828,金乡县,False
1742,370829,嘉祥县,False
1744,370830,汶上县,False
1746,370831,泗水县,False
1748,370832,梁山县,False
1750,370881,曲阜市,False
1752,370882,兖州市,False
1754,370883,邹城市,False
1602,370200,青岛市本级,False
1604,370202,市南区,False
1606,370203,市北区,False
1608,370205,四方区,False
1610,370211,黄岛区,False
1612,370212,崂山区,False
1614,370213,李沧区,False
1616,370214,城阳区,False
1618,370281,胶州市,False
1620,370282,即墨市,False
1622,370283,平度市,False
1624,370284,胶南市,False
1626,370285,莱西市,False
1648,370400,枣庄市本级,False
1650,370402,市中区,False
1652,370403,薛城区,False
1654,370404,峄城区,False
1656,370405,台儿庄区,False
1658,370406,山亭区,False
1660,370481,滕州市,False
2751,431200,怀化市本级,False
2753,431202,鹤城区,False
2755,431221,中方县,False
2757,431222,沅陵县,False
2759,431223,辰溪县,False
2761,431224,溆浦县,False
2763,431225,会同县,False
2765,431226,麻阳苗族自治县,False
2767,431227,新晃侗族自治县,False
2769,431228,芷江侗族自治县,False
2771,431229,靖州苗族侗族自治县,False
2773,431230,通道侗族自治县,False
2775,431281,洪江市,False
1579,370100,济南市本级,False
1581,370102,历下区,False
1583,370103,市中区,False
1585,370104,槐荫区,False
1587,370105,天桥区,False
1589,370112,历城区,False
1591,370113,长清区,False
1593,370124,平阴县,False
1595,370125,济阳县,False
1597,370126,商河县,False
1599,370181,章丘市,False
2726,431100,永州市本级,False
2728,431102,零陵区,False
2730,431103,冷水滩区,False
2732,431121,祁阳县,False
2734,431122,东安县,False
2736,431123,双牌县,False
2738,431124,道县,False
2740,431125,江永县,False
2742,431126,宁远县,False
2744,431127,蓝山县,False
2746,431128,新田县,False
1629,370300,淄博市本级,False
1631,370302,淄川区,False
1633,370303,张店区,False
1635,370304,博山区,False
1637,370305,临淄区,False
1639,370306,周村区,False
1641,370321,桓台县,False
1643,370322,高青县,False
1645,370323,沂源县,False
2701,431000,郴州市本级,False
2703,431002,北湖区,False
2705,431003,苏仙区,False
2707,431021,桂阳县,False
2709,431022,宜章县,False
2711,431023,永兴县,False
2713,431024,嘉禾县,False
2715,431025,临武县,False
2717,431026,汝城县,False
2719,431027,桂东县,False
2721,431028,安仁县,False
2723,431081,资兴市,False
2686,430900,益阳市本级,False
2688,430902,资阳区,False
2690,430903,赫山区,False
2692,430921,南县,False
2694,430922,桃江县,False
2696,430923,安化县,False
2698,430981,沅江市,False
2675,430800,张家界市本级,False
2677,430802,永定区,False
2679,430811,武陵源区,False
2681,430821,慈利县,False
2683,430822,桑植县,False
2748,431129,江华瑶族自治县,False
2566,430300,湘潭市本级,False
2568,430302,雨湖区,False
2570,430304,岳塘区,False
2572,430321,湘潭县,False
2574,430381,湘乡市,False
2576,430382,韶山市,False
2633,430600,岳阳市本级,False
2635,430602,岳阳楼区,False
2637,430603,云溪区,False
2639,430611,君山区,False
2641,430621,岳阳县,False
2643,430623,华容县,False
2645,430624,湘阴县,False
2647,430626,平江县,False
2649,430681,汨罗市,False
2651,430682,临湘市,False
2606,430500,邵阳市本级,False
2608,430502,双清区,False
2610,430503,大祥区,False
2612,430511,北塔区,False
2614,430521,邵东县,False
2616,430522,新邵县,False
2618,430523,邵阳县,False
2620,430524,隆回县,False
2622,430525,洞口县,False
2624,430527,绥宁县,False
2626,430528,新宁县,False
2628,430529,城步苗族自治县,False
2630,430581,武冈市,False
2579,430400,衡阳市本级,False
2581,430405,珠晖区,False
2583,430406,雁峰区,False
2585,430407,石鼓区,False
2587,430408,蒸湘区,False
2589,430412,南岳区,False
2591,430421,衡阳县,False
2593,430422,衡南县,False
2595,430423,衡山县,False
2597,430424,衡东县,False
2599,430426,祁东县,False
2601,430481,耒阳市,False
2603,430482,常宁市,False
2524,430100,长沙市本级,False
2526,430102,芙蓉区,False
2528,430103,天心区,False
2530,430104,岳麓区,False
2532,430105,开福区,False
2534,430111,雨花区,False
2536,430121,长沙县,False
2538,430122,望城县,False
2540,430124,宁乡县,False
2542,430181,浏阳市,False
2545,430200,株洲市本级,False
2547,430202,荷塘区,False
2549,430203,芦淞区,False
2551,430204,石峰区,False
2553,430211,天元区,False
2555,430221,株洲县,False
2557,430223,攸县,False
2559,430224,茶陵县,False
2561,430225,炎陵县,False
2563,430281,醴陵市,False
2654,430700,常德市本级,False
2656,430702,武陵区,False
2658,430703,鼎城区,False
2660,430721,安乡县,False
2662,430722,汉寿县,False
2664,430723,澧县,False
2666,430724,临澧县,False
2668,430725,桃源县,False
2670,430726,石门县,False
2672,430781,津市市,False
7260,422800,恩施土家族苗族自治州本级,False
2497,422801,恩施市,False
2499,422802,利川市,False
2501,422822,建始县,False
2503,422823,巴东县,False
2505,422825,宣恩县,False
2507,422826,咸丰县,False
2509,422827,来凤县,False
2511,422828,鹤峰县,False
2490,421300,随州市本级,False
2492,421302,曾都区,False
7980,421321,随县,False
2494,421381,广水市,False
2452,421100,黄冈市本级,False
2454,421102,黄州区,False
2456,421121,团风县,False
2458,421122,红安县,False
2460,421123,罗田县,False
2462,421124,英山县,False
2433,421000,荆州市本级,False
2435,421002,沙市区,False
2437,421003,荆州区,False
2439,421022,公安县,False
2441,421023,监利县,False
2443,421024,江陵县,False
2445,421081,石首市,False
2447,421083,洪湖市,False
2449,421087,松滋市,False
2475,421200,咸宁市本级,False
2477,421202,咸安区,False
2479,421221,嘉鱼县,False
2481,421222,通城县,False
2483,421223,崇阳县,False
2485,421224,通山县,False
2487,421281,赤壁市,False
2464,421125,浠水县,False
2466,421126,蕲春县,False
2468,421127,黄梅县,False
2470,421181,麻城市,False
2472,421182,武穴市,False
2416,420900,孝感市本级,False
2418,420902,孝南区,False
2420,420921,孝昌县,False
2422,420922,大悟县,False
2424,420923,云梦县,False
2426,420981,应城市,False
2428,420982,安陆市,False
2430,420984,汉川市,False
2403,420800,荆门市本级,False
2405,420802,东宝区,False
2407,420804,掇刀区,False
2409,420821,京山县,False
2411,420822,沙洋县,False
2413,420881,钟祥市,False
2394,420700,鄂州市本级,False
2396,420702,梁子湖区,False
2398,420703,华容区,False
2400,420704,鄂城区,False
2373,420600,襄樊市本级,False
2375,420602,襄城区,False
2377,420606,樊城区,False
2379,420607,襄阳区,False
2381,420624,南漳县,False
2383,420625,谷城县,False
2385,420626,保康县,False
2387,420682,老河口市,False
2389,420683,枣阳市,False
2391,420684,宜城市,False
2344,420500,宜昌市本级,False
2346,420502,西陵区,False
2348,420503,伍家岗区,False
2350,420504,点军区,False
2352,420505,猇亭区,False
2354,420506,夷陵区,False
2356,420525,远安县,False
2358,420526,兴山县,False
2360,420527,秭归县,False
2362,420528,长阳土家族自治县,False
2364,420529,五峰土家族自治县,False
2366,420581,宜都市,False
2368,420582,当阳市,False
2370,420583,枝江市,False
3097,445300,云浮市本级,False
3099,445302,云城区,False
3101,445321,新兴县,False
3103,445322,郁南县,False
3105,445323,云安县,False
3107,445381,罗定市,False
3084,445200,揭阳市本级,False
3086,445202,榕城区,False
3088,445221,揭东县,False
3090,445222,揭西县,False
3092,445224,惠来县,False
3094,445281,普宁市,False
3075,445100,潮州市本级,False
3077,445102,湘桥区,False
3079,445121,潮安县,False
3081,445122,饶平县,False
7124,442000,中山市本级,False
7122,441900,东莞市本级,False
2281,420100,武汉市本级,False
2283,420102,江岸区,False
2285,420103,江汉区,False
2287,420104,硚口区,False
2289,420105,汉阳区,False
2291,420106,武昌区,False
2293,420107,青山区,False
2295,420111,洪山区,False
2297,420112,东西湖区,False
2299,420113,汉南区,False
2301,420114,蔡甸区,False
2303,420115,江夏区,False
2305,420116,黄陂区,False
2307,420117,新洲区,False
2325,420300,十堰市本级,False
2327,420302,茅箭区,False
2329,420303,张湾区,False
2331,420321,郧县,False
2333,420322,郧西县,False
2335,420323,竹山县,False
2337,420324,竹溪县,False
2339,420325,房县,False
2341,420381,丹江口市,False
2310,420200,黄石市本级,False
2312,420202,黄石港区,False
2314,420203,西塞山区,False
2316,420204,下陆区,False
2318,420205,铁山区,False
2320,420222,阳新县,False
2322,420281,大冶市,False
2998,441400,梅州市本级,False
3000,441402,梅江区,False
3002,441421,梅县,False
3004,441422,大埔县,False
3006,441423,丰顺县,False
3008,441424,五华县,False
3010,441426,平远县,False
3012,441427,蕉岭县,False
3014,441481,兴宁市,False
2966,441200,肇庆市本级,False
2968,441202,端州区,False
2970,441203,鼎湖区,False
2972,441223,广宁县,False
2974,441224,怀集县,False
2976,441225,封开县,False
2978,441226,德庆县,False
2980,441283,高要市,False
2982,441284,四会市,False
3028,441600,河源市本级,False
3030,441602,源城区,False
3032,441621,紫金县,False
3034,441622,龙川县,False
3036,441623,连平县,False
3038,441624,和平县,False
3040,441625,东源县,False
3017,441500,汕尾市本级,False
3019,441502,城区,False
3021,441521,海丰县,False
3023,441523,陆河县,False
3025,441581,陆丰市,False
2951,440900,茂名市本级,False
2953,440902,茂南区,False
2955,440903,茂港区,False
2957,440923,电白县,False
2959,440981,高州市,False
2961,440982,化州市,False
2963,440983,信宜市,False
2985,441300,惠州市本级,False
2987,441302,惠城区,False
2989,441303,惠阳区,False
2991,441322,博罗县,False
2993,441323,惠东县,False
2995,441324,龙门县,False
3043,441700,阳江市本级,False
3045,441702,江城区,False
3047,441721,阳西县,False
3049,441723,阳东县,False
3051,441781,阳春市,False
3054,441800,清远市本级,False
3056,441802,清城区,False
3058,441821,佛冈县,False
3060,441823,阳山县,False
3062,441825,连山壮族瑶族自治县,False
3064,441826,连南瑶族自治县,False
3066,441827,清新县,False
3068,441881,英德市,False
3070,441882,连州市,False
2874,440400,珠海市本级,False
2876,440402,香洲区,False
2878,440403,斗门区,False
2880,440404,金湾区,False
2913,440700,江门市本级,False
2915,440703,蓬江区,False
2917,440704,江海区,False
2919,440705,新会区,False
2921,440781,台山市,False
2923,440783,开平市,False
2925,440784,鹤山市,False
2927,440785,恩平市,False
2836,440200,韶关市本级,False
2838,440203,武江区,False
2840,440204,浈江区,False
2842,440205,曲江区,False
2844,440222,始兴县,False
2846,440224,仁化县,False
2848,440229,翁源县,False
2850,440232,乳源瑶族自治县,False
2852,440233,新丰县,False
2854,440281,乐昌市,False
2856,440282,南雄市,False
2930,440800,湛江市本级,False
2932,440802,赤坎区,False
2934,440803,霞山区,False
2936,440804,坡头区,False
2938,440811,麻章区,False
2940,440823,遂溪县,False
2942,440825,徐闻县,False
2944,440881,廉江市,False
2946,440882,雷州市,False
2948,440883,吴川市,False
2859,440300,深圳市本级,False
2861,440303,罗湖区,False
2863,440304,福田区,False
2865,440305,南山区,False
2867,440306,宝安区,False
2869,440307,龙岗区,False
2871,440308,盐田区,False
2883,440500,汕头市本级,False
2885,440507,龙湖区,False
2887,440511,金平区,False
2889,440512,濠江区,False
2891,440513,潮阳区,False
2893,440514,潮南区,False
2895,440515,澄海区,False
2897,440523,南澳县,False
2900,440600,佛山市本级,False
2902,440604,禅城区,False
2904,440605,南海区,False
2906,440606,顺德区,False
2908,440607,三水区,False
2910,440608,高明区,False
2809,440100,广州市本级,False
2811,440103,荔湾区,False
2813,440104,越秀区,False
2815,440105,海珠区,False
2817,440106,天河区,False
2819,440111,白云区,False
2821,440112,黄埔区,False
2823,440113,番禺区,False
2825,440114,花都区,False
2827,440115,南沙区,False
2829,440116,萝岗区,False
2831,440183,增城市,False
2833,440184,从化市,False
2234,411600,周口市本级,False
2236,411602,川汇区,False
2238,411621,扶沟县,False
2240,411622,西华县,False
2242,411623,商水县,False
2244,411624,沈丘县,False
2246,411625,郸城县,False
2248,411626,淮阳县,False
2250,411627,太康县,False
2252,411628,鹿邑县,False
2254,411681,项城市,False
2211,411500,信阳市本级,False
2213,411502,浉河区,False
2215,411503,平桥区,False
2217,411521,罗山县,False
2219,411522,光山县,False
2221,411523,新县,False
2223,411524,商城县,False
2225,411525,固始县,False
2227,411526,潢川县,False
2229,411527,淮滨县,False
2231,411528,息县,False
2190,411400,商丘市本级,False
2192,411402,梁园区,False
2194,411403,睢阳区,False
2196,411421,民权县,False
2198,411422,睢县,False
2200,411423,宁陵县,False
2202,411424,柘城县,False
2204,411425,虞城县,False
2206,411426,夏邑县,False
2208,411481,永城市,False
2103,410900,濮阳市本级,False
2105,410902,华龙区,False
2107,410922,清丰县,False
2109,410923,南乐县,False
2111,410926,范县,False
2113,410927,台前县,False
2115,410928,濮阳县,False
2161,411300,南阳市本级,False
2163,411302,宛城区,False
2165,411303,卧龙区,False
2167,411321,南召县,False
2169,411322,方城县,False
2171,411323,西峡县,False
2173,411324,镇平县,False
2175,411325,内乡县,False
2177,411326,淅川县,False
2179,411327,社旗县,False
2181,411328,唐河县,False
2183,411329,新野县,False
2185,411330,桐柏县,False
2187,411381,邓州市,False
2146,411200,三门峡市本级,False
2148,411202,湖滨区,False
2150,411221,渑池县,False
2152,411222,陕县,False
2154,411224,卢氏县,False
2156,411281,义马市,False
2158,411282,灵宝市,False
2133,411100,漯河市本级,False
2135,411102,源汇区,False
2137,411103,郾城区,False
2139,411104,召陵区,False
2141,411121,舞阳县,False
2143,411122,临颍县,False
2118,411000,许昌市本级,False
2120,411002,魏都区,False
2122,411023,许昌县,False
2124,411024,鄢陵县,False
2126,411025,襄城县,False
2128,411081,禹州市,False
2130,411082,长葛市,False
2078,410800,焦作市本级,False
2080,410802,解放区,False
2082,410803,中站区,False
2084,410804,马村区,False
2086,410811,山阳区,False
2088,410821,修武县,False
2090,410822,博爱县,False
2092,410823,武陟县,False
2094,410825,温县,False
2096,410881,济源市,False
2098,410882,沁阳市,False
2100,410883,孟州市,False
2051,410700,新乡市本级,False
2053,410702,红旗区,False
2055,410703,卫滨区,False
2057,410704,凤泉区,False
2059,410711,牧野区,False
2061,410721,新乡县,False
2063,410724,获嘉县,False
2065,410725,原阳县,False
2067,410726,延津县,False
2069,410727,封丘县,False
2071,410728,长垣县,False
2073,410781,卫辉市,False
2075,410782,辉县市,False
2038,410600,鹤壁市本级,False
2040,410602,鹤山区,False
2042,410603,山城区,False
2044,410611,淇滨区,False
2046,410621,浚县,False
2048,410622,淇县,False
1994,410400,平顶山市本级,False
1996,410402,新华区,False
1998,410403,卫东区,False
2000,410404,石龙区,False
2002,410411,湛河区,False
2004,410421,宝丰县,False
2006,410422,叶县,False
2008,410423,鲁山县,False
2010,410425,郏县,False
2012,410481,舞钢市,False
2017,410500,安阳市本级,False
2019,410502,文峰区,False
2021,410503,北关区,False
2023,410505,殷都区,False
2025,410506,龙安区,False
2027,410522,安阳县,False
2029,410523,汤阴县,False
2031,410526,滑县,False
2014,410482,汝州市,False
2033,410527,内黄县,False
2035,410581,林州市,False
1938,410200,开封市本级,False
1940,410202,龙亭区,False
1942,410203,顺河回族区,False
1944,410204,鼓楼区,False
1946,410205,禹王台区,False
1948,410211,金明区,False
1950,410221,杞县,False
1952,410222,通许县,False
1954,410223,尉氏县,False
1956,410224,开封县,False
1958,410225,兰考县,False
1961,410300,洛阳市本级,False
1963,410302,老城区,False
1965,410303,西工区,False
1967,410304,瀍河回族区,False
1969,410305,涧西区,False
1971,410306,吉利区,False
1973,410311,洛龙区,False
1975,410322,孟津县,False
1977,410323,新安县,False
1979,410324,栾川县,False
1981,410325,嵩县,False
1983,410326,汝阳县,False
1985,410327,宜阳县,False
1911,410100,郑州市本级,False
1913,410102,中原区,False
1915,410103,二七区,False
1917,410104,管城回族区,False
1919,410105,金水区,False
1921,410106,上街区,False
1923,410108,惠济区,False
1925,410122,中牟县,False
1927,410181,巩义市,False
1929,410182,荥阳市,False
1931,410183,新密市,False
1933,410184,新郑市,False
1935,410185,登封市,False
3261,450900,玉林市本级,False
3263,450902,玉州区,False
3265,450921,容县,False
3267,450922,陆川县,False
3269,450923,博白县,False
3271,450924,兴业县,False
3273,450981,北流市,False
3248,450800,贵港市本级,False
3250,450802,港北区,False
3252,450803,港南区,False
3254,450804,覃塘区,False
3256,450821,平南县,False
3258,450881,桂平市,False
3226,450600,防城港市本级,False
3228,450602,港口区,False
3230,450603,防城区,False
3232,450621,上思县,False
3234,450681,东兴市,False
1987,410328,洛宁县,False
1989,410329,伊川县,False
1991,410381,偃师市,False
3215,450500,北海市本级,False
3217,450502,海城区,False
3219,450503,银海区,False
3221,450512,铁山港区,False
3223,450521,合浦县,False
3237,450700,钦州市本级,False
3239,450702,钦南区,False
3241,450703,钦北区,False
3243,450721,灵山县,False
3245,450722,浦北县,False
3198,450400,梧州市本级,False
3200,450403,万秀区,False
3202,450404,蝶山区,False
3204,450405,长洲区,False
3206,450421,苍梧县,False
3208,450422,藤县,False
3210,450423,蒙山县,False
3212,450481,岑溪市,False
3465,500222,綦江县,False
3467,500223,潼南县,False
3469,500224,铜梁县,False
3471,500225,大足县,False
3473,500226,荣昌县,False
3475,500227,璧山县,False
3477,500228,梁平县,False
3479,500229,城口县,False
3481,500230,丰都县,False
3483,500231,垫江县,False
3485,500232,武隆县,False
3487,500233,忠县,False
3489,500234,开县,False
3491,500235,云阳县,False
3493,500236,奉节县,False
3495,500237,巫山县,False
3497,500238,巫溪县,False
3499,500240,石柱土家族自治县,False
3161,450300,桂林市本级,False
3163,450302,秀峰区,False
3165,450303,叠彩区,False
3167,450304,象山区,False
3169,450305,七星区,False
3171,450311,雁山区,False
3173,450321,阳朔县,False
3175,450322,临桂县,False
3177,450323,灵川县,False
3179,450324,全州县,False
3181,450325,兴安县,False
3183,450326,永福县,False
3185,450327,灌阳县,False
3187,450328,龙胜各族自治县,False
3189,450329,资源县,False
3191,450330,平乐县,False
3193,450331,荔蒲县,False
3195,450332,恭城瑶族自治县,False
3138,450200,柳州市本级,False
3140,450202,城中区,False
3142,450203,鱼峰区,False
3144,450204,柳南区,False
3146,450205,柳北区,False
3148,450221,柳江县,False
3150,450222,柳城县,False
3152,450223,鹿寨县,False
3154,450224,融安县,False
3156,450225,融水苗族自治县,False
3158,450226,三江侗族自治县,False
3111,450100,南宁市本级,False
3113,450102,兴宁区,False
3115,450103,青秀区,False
3117,450105,江南区,False
3119,450107,西乡塘区,False
3121,450108,良庆区,False
3123,450109,邕宁区,False
3125,450122,武鸣县,False
3127,450123,隆安县,False
3129,450124,马山县,False
3131,450125,上林县,False
3133,450126,宾阳县,False
3135,450127,横县,False
3501,500241,秀山土家族苗族自治县,False
3503,500242,酉阳土家族苗族自治县,False
3505,500243,彭水苗族土家族自治县,False
7132,500100,重庆市本级,False
3426,500101,万州区,False
3428,500102,涪陵区,False
3430,500103,渝中区,False
3432,500104,大渡口区,False
3434,500105,江北区,False
3436,500106,沙坪坝区,False
3438,500107,九龙坡区,False
3440,500108,南岸区,False
3442,500109,北碚区,False
3444,500110,万盛区,False
3446,500111,双桥区,False
3448,500112,渝北区,False
3450,500113,巴南区,False
3452,500114,黔江区,False
3454,500115,长寿区,False
7136,513200,阿坝藏族羌族自治州本级,False
3829,513221,汶川县,False
3831,513222,理县,False
3833,513223,茂县,False
3835,513224,松潘县,False
3837,513225,九寨沟县,False
3839,513226,金川县,False
3841,513227,小金县,False
3843,513228,黑水县,False
3845,513229,马尔康县,False
3847,513230,壤塘县,False
3849,513231,阿坝县,False
3851,513232,若尔盖县,False
3853,513233,红原县,False
7256,513300,甘孜藏族自治州本级,False
3856,513321,康定县,False
3858,513322,泸定县,False
3860,513323,丹巴县,False
3862,513324,九龙县,False
3864,513325,雅江县,False
3866,513326,道孚县,False
3868,513327,炉霍县,False
3870,513328,甘孜县,False
3872,513329,新龙县,False
3874,513330,德格县,False
3876,513331,白玉县,False
3878,513332,石渠县,False
3880,513333,色达县,False
3882,513334,理塘县,False
3884,513335,巴塘县,False
3886,513336,乡城县,False
3888,513337,稻城县,False
3456,500116,江津区,False
3458,500117,合川区,False
3460,500118,永川区,False
3462,500119,南川区,False
3807,511900,巴中市本级,False
3809,511902,巴州区,False
